"vi zr 14/14","/rechtsprechung/vi-zr-14-14"
"6 c 35/11","/rechtsprechung/6-c-35-11"
"6 b 58/10","/rechtsprechung/6-b-58-10"
"x e 5/16","/rechtsprechung/x-e-5-16"
"2 str 277/12","/rechtsprechung/2-str-277-12"
"25 w (pat) 523/15","/rechtsprechung/25-w--pat--523-15"
"27 w (pat) 3/16","/rechtsprechung/27-w--pat--3-16"
"17 w (pat) 24/08","/rechtsprechung/17-w--pat--24-08"
"xii zr 164/09","/rechtsprechung/xii-zr-164-09"
"8 azr 624/12","/rechtsprechung/8-azr-624-12"
"7 azn 956/12","/rechtsprechung/7-azn-956-12"
"vi zr 372/14","/rechtsprechung/vi-zr-372-14"
"vi zr 116/16","/rechtsprechung/vi-zr-116-16"
"b 12 kr 10/11 r","/rechtsprechung/b-12-kr-10-11-r"
"33 w (pat) 38/10","/rechtsprechung/33-w--pat--38-10"
"4 azr 180/13","/rechtsprechung/4-azr-180-13"
"3 str 194/14","/rechtsprechung/3-str-194-14"
"i zr 74/08","/rechtsprechung/i-zr-74-08"
"6 b 35/13","/rechtsprechung/6-b-35-13"
"4 azn 354/10","/rechtsprechung/4-azn-354-10"
"2 str 130/17","/rechtsprechung/2-str-130-17"
"8 b 19/15, 8 b 19/15 (8 c 15/16)","/rechtsprechung/8-b-19-15"
"b 14 as 30/13 r","/rechtsprechung/b-14-as-30-13-r"
"28 w (pat) 61/12","/rechtsprechung/28-w--pat--61-12"
"29 w (pat) 18/10","/rechtsprechung/29-w--pat--18-10"
"3 azr 195/15","/rechtsprechung/3-azr-195-15"
"i zr 58/16","/rechtsprechung/i-zr-58-16"
"i zb 94/16","/rechtsprechung/i-zb-94-16"
"b 14 as 106/15 b","/rechtsprechung/b-14-as-106-15-b"
"28 w (pat) 81/12","/rechtsprechung/28-w--pat--81-12"
"30 w (pat) 23/09","/rechtsprechung/30-w--pat--23-09"
"4 bn 67/09","/rechtsprechung/4-bn-67-09"
"v zb 74/17","/rechtsprechung/v-zb-74-17"
"x zr 64/14","/rechtsprechung/x-zr-64-14"
"x zr 86/08","/rechtsprechung/x-zr-86-08"
"ix zr 312/12","/rechtsprechung/ix-zr-312-12"
"33 w (pat) 552/10","/rechtsprechung/33-w--pat--552-10"
"9 azr 51/16","/rechtsprechung/9-azr-51-16"
"2 wd 28/09","/rechtsprechung/2-wd-28-09"
"25 w (pat) 516/12","/rechtsprechung/25-w--pat--516-12"
"1 bvr 980/10","/rechtsprechung/1-bvr-980-10"
"vii zb 14/12","/rechtsprechung/vii-zb-14-12"
"xii zb 96/15","/rechtsprechung/xii-zb-96-15"
"v zr 278/14","/rechtsprechung/v-zr-278-14"
"i zr 168/14","/rechtsprechung/i-zr-168-14"
"ii r 57/08","/rechtsprechung/ii-r-57-08"
"anwz (brfg) 46/15","/rechtsprechung/anwz--brfg--46-15"
"b 2 u 27/17 b","/rechtsprechung/b-2-u-27-17-b"
"v zb 135/12","/rechtsprechung/v-zb-135-12"
"3 str 46/16","/rechtsprechung/3-str-46-16"
"2 bvc 4/13","/rechtsprechung/2-bvc-4-13"
"i zr 4/08","/rechtsprechung/i-zr-4-08"
"27 w (pat) 81/10","/rechtsprechung/27-w--pat--81-10"
"v zr 275/12","/rechtsprechung/v-zr-275-12"
"i r 80/11","/rechtsprechung/i-r-80-11"
"26 w (pat) 30/11","/rechtsprechung/26-w--pat--30-11"
"b 11 al 90/11 b","/rechtsprechung/b-11-al-90-11-b"
"iv zr 203/09","/rechtsprechung/iv-zr-203-09"
"2 bvq 22/17","/rechtsprechung/2-bvq-22-17"
"vi r 29/11","/rechtsprechung/vi-r-29-11"
"26 w (pat) 529/12","/rechtsprechung/26-w--pat--529-12"
"ix zr 216/08","/rechtsprechung/ix-zr-216-08"
"b 6 ka 79/16 b","/rechtsprechung/b-6-ka-79-16-b"
"viii zb 111/11","/rechtsprechung/viii-zb-111-11"
"vi zb 31/09","/rechtsprechung/vi-zb-31-09"
"vii r 41/10","/rechtsprechung/vii-r-41-10"
"v r 56/14","/rechtsprechung/v-r-56-14"
"4 c 1/16","/rechtsprechung/4-c-1-16"
"25 w (pat) 523/17","/rechtsprechung/25-w--pat--523-17"
"iii zr 250/12","/rechtsprechung/iii-zr-250-12"
"28 w (pat) 51/14","/rechtsprechung/28-w--pat--51-14"
"b 3 kr 17/11 b","/rechtsprechung/b-3-kr-17-11-b"
"6 azr 253/11","/rechtsprechung/6-azr-253-11"
"2 str 90/14","/rechtsprechung/2-str-90-14"
"x b 135/12","/rechtsprechung/x-b-135-12"
"ix r 15/13","/rechtsprechung/ix-r-15-13"
"b 11 al 8/14 r","/rechtsprechung/b-11-al-8-14-r"
"xii zb 604/13","/rechtsprechung/xii-zb-604-13"
"10 azr 322/10","/rechtsprechung/10-azr-322-10"
"iv zr 186/11","/rechtsprechung/iv-zr-186-11"
"3 ni 60/08","/rechtsprechung/3-ni-60-08"
"1 wb 36/16","/rechtsprechung/1-wb-36-16"
"ix r 2/17","/rechtsprechung/ix-r-2-17"
"2 bvr 865/11","/rechtsprechung/2-bvr-865-11"
"2 c 38/09","/rechtsprechung/2-c-38-09"
"b 12 r 52/12 b","/rechtsprechung/b-12-r-52-12-b"
"1 bvr 1868/16","/rechtsprechung/1-bvr-1868-16"
"3 str 597/14","/rechtsprechung/3-str-597-14"
"27 w (pat) 524/10","/rechtsprechung/27-w--pat--524-10"
"ix ar (vz) 7/15","/rechtsprechung/ix-ar--vz--7-15"
"2 bvr 599/14","/rechtsprechung/2-bvr-599-14"
"ix zb 145/10","/rechtsprechung/ix-zb-145-10"
"i zr 161/10","/rechtsprechung/i-zr-161-10"
"anwz (brfg) 39/12","/rechtsprechung/anwz--brfg--39-12"
"ix zr 9/12","/rechtsprechung/ix-zr-9-12"
"10 azr 1053/12","/rechtsprechung/10-azr-1053-12"
"5 str 456/10","/rechtsprechung/5-str-456-10"
"vii zb 22/16","/rechtsprechung/vii-zb-22-16"
"xi b 67/09","/rechtsprechung/xi-b-67-09"
"6 c 14/15","/rechtsprechung/6-c-14-15"
"5 b 25/12","/rechtsprechung/5-b-25-12"
"27 w (pat) 67/13","/rechtsprechung/27-w--pat--67-13"
"27 w (pat) 83/12","/rechtsprechung/27-w--pat--83-12"
"ii b 131/08","/rechtsprechung/ii-b-131-08"
"v zb 204/12","/rechtsprechung/v-zb-204-12"
"8 b 66/16","/rechtsprechung/8-b-66-16"
"30 w (pat) 43/12","/rechtsprechung/30-w--pat--43-12"
"8 c 8/15","/rechtsprechung/8-c-8-15"
"10 azr 605/12","/rechtsprechung/10-azr-605-12"
"b 4 as 22/10 r","/rechtsprechung/b-4-as-22-10-r"
"vi zr 243/08","/rechtsprechung/vi-zr-243-08"
"ii zb 10/11","/rechtsprechung/ii-zb-10-11"
"i zr 113/16","/rechtsprechung/i-zr-113-16"
"2 wd 34/10","/rechtsprechung/2-wd-34-10"
"1 wnb 2/14","/rechtsprechung/1-wnb-2-14"
"7 b 8/15","/rechtsprechung/7-b-8-15"
"stb 4/14","/rechtsprechung/stb-4-14"
"xii zb 504/11","/rechtsprechung/xii-zb-504-11"
"4 azr 566/14","/rechtsprechung/4-azr-566-14"
"vi b 133/14","/rechtsprechung/vi-b-133-14"
"vii r 33/14","/rechtsprechung/vii-r-33-14"
"v zr 160/14","/rechtsprechung/v-zr-160-14"
"4 b 7/11","/rechtsprechung/4-b-7-11"
"4 str 111/11","/rechtsprechung/4-str-111-11"
"2 bvr 69/11","/rechtsprechung/2-bvr-69-11"
"b 12 kr 11/09 r","/rechtsprechung/b-12-kr-11-09-r"
"b 5 r 32/14 r","/rechtsprechung/b-5-r-32-14-r"
"9 azr 837/13","/rechtsprechung/9-azr-837-13"
"5 str 14/11","/rechtsprechung/5-str-14-11"
"6 c 36/11","/rechtsprechung/6-c-36-11"
"25 w (pat) 13/12","/rechtsprechung/25-w--pat--13-12"
"b 3 kr 17/14 r","/rechtsprechung/b-3-kr-17-14-r"
"viii zr 148/10","/rechtsprechung/viii-zr-148-10"
"xii zb 225/15","/rechtsprechung/xii-zb-225-15"
"3 azr 408/08","/rechtsprechung/3-azr-408-08"
"ii zr 174/11","/rechtsprechung/ii-zr-174-11"
"i zr 160/07","/rechtsprechung/i-zr-160-07"
"iv zb 33/10","/rechtsprechung/iv-zb-33-10"
"ii b 38/11","/rechtsprechung/ii-b-38-11"
"1 wnb 8/17","/rechtsprechung/1-wnb-8-17"
"vii b 7/10","/rechtsprechung/vii-b-7-10"
"iv e 9/11","/rechtsprechung/iv-e-9-11"
"4 str 151/17","/rechtsprechung/4-str-151-17"
"i zb 83/14","/rechtsprechung/i-zb-83-14"
"3 za (pat) 29/10","/rechtsprechung/3-za--pat--29-10"
"26 w (pat) 56/09","/rechtsprechung/26-w--pat--56-09"
"2 bvr 2019/17","/rechtsprechung/2-bvr-2019-17"
"5 str 561/16","/rechtsprechung/5-str-561-16"
"vi r 75/10","/rechtsprechung/vi-r-75-10"
"2 c 48/08","/rechtsprechung/2-c-48-08"
"ix zb 224/09","/rechtsprechung/ix-zb-224-09"
"ix s 21/17","/rechtsprechung/ix-s-21-17"
"v zr 89/11","/rechtsprechung/v-zr-89-11"
"1 wb 40/16","/rechtsprechung/1-wb-40-16"
"5 str 601/16","/rechtsprechung/5-str-601-16"
"x r 33/11","/rechtsprechung/x-r-33-11"
"3 c 6/10","/rechtsprechung/3-c-6-10"
"25 w (pat) 509/14","/rechtsprechung/25-w--pat--509-14"
"b 14 as 55/15 r","/rechtsprechung/b-14-as-55-15-r"
"9 azr 292/11","/rechtsprechung/9-azr-292-11"
"6 azr 573/10","/rechtsprechung/6-azr-573-10"
"vi zr 208/15","/rechtsprechung/vi-zr-208-15"
"vi r 21/14","/rechtsprechung/vi-r-21-14"
"v zb 66/11","/rechtsprechung/v-zb-66-11"
"4 cn 1/11","/rechtsprechung/4-cn-1-11"
"10 b 36/12","/rechtsprechung/10-b-36-12"
"29 w (pat) 51/10","/rechtsprechung/29-w--pat--51-10"
"1 bvr 980/15","/rechtsprechung/1-bvr-980-15"
"2 bve 14/12","/rechtsprechung/2-bve-14-12"
"i r 16/10","/rechtsprechung/i-r-16-10"
"b 1 kr 39/15 r","/rechtsprechung/b-1-kr-39-15-r"
"viii zr 183/09","/rechtsprechung/viii-zr-183-09"
"1 bvr 3163/09","/rechtsprechung/1-bvr-3163-09"
"3 azr 421/11","/rechtsprechung/3-azr-421-11"
"1 str 179/11","/rechtsprechung/1-str-179-11"
"x zr 111/10","/rechtsprechung/x-zr-111-10"
"x zr 64/15","/rechtsprechung/x-zr-64-15"
"2 b 59/15","/rechtsprechung/2-b-59-15"
"2 b 57/11","/rechtsprechung/2-b-57-11"
"1 bvr 2120/10, 1 bvr 2146/10","/rechtsprechung/1-bvr-2120-10"
"b 1 kr 110/13 b","/rechtsprechung/b-1-kr-110-13-b"
"b 8 so 15/08 r","/rechtsprechung/b-8-so-15-08-r"
"1 wds-vr 6/17","/rechtsprechung/1-wds-vr-6-17"
"4 str 339/13","/rechtsprechung/4-str-339-13"
"4 str 386/10","/rechtsprechung/4-str-386-10"
"ii zr 109/13","/rechtsprechung/ii-zr-109-13"
"3 azr 23/11","/rechtsprechung/3-azr-23-11"
"ii zr 161/11","/rechtsprechung/ii-zr-161-11"
"b 12 kr 22/15 b","/rechtsprechung/b-12-kr-22-15-b"
"2 bvr 743/17","/rechtsprechung/2-bvr-743-17"
"i e 2/16","/rechtsprechung/i-e-2-16"
"b 8 so 7/15 r","/rechtsprechung/b-8-so-7-15-r"
"9 azr 399/13","/rechtsprechung/9-azr-399-13"
"5 str 330/10","/rechtsprechung/5-str-330-10"
"viii r 8/09","/rechtsprechung/viii-r-8-09"
"ix r 70/10","/rechtsprechung/ix-r-70-10"
"3 pkh 7/16","/rechtsprechung/3-pkh-7-16"
"b 4 as 17/16 r","/rechtsprechung/b-4-as-17-16-r"
"27 w (pat) 4/13","/rechtsprechung/27-w--pat--4-13"
"3 azr 627/09","/rechtsprechung/3-azr-627-09"
"ix zr 209/10","/rechtsprechung/ix-zr-209-10"
"vii zr 4/12","/rechtsprechung/vii-zr-4-12"
"viii zr 17/16","/rechtsprechung/viii-zr-17-16"
"9 b 109/09","/rechtsprechung/9-b-109-09"
"ix za 2/11","/rechtsprechung/ix-za-2-11"
"21 w (pat) 34/10","/rechtsprechung/21-w--pat--34-10"
"xii zb 667/12","/rechtsprechung/xii-zb-667-12"
"viii zr 149/13","/rechtsprechung/viii-zr-149-13"
"1 wds-vr 7/11","/rechtsprechung/1-wds-vr-7-11"
"xii zb 653/14","/rechtsprechung/xii-zb-653-14"
"xii zb 624/12","/rechtsprechung/xii-zb-624-12"
"ix b 54/12","/rechtsprechung/ix-b-54-12"
"3 c 11/14","/rechtsprechung/3-c-11-14"
"1 bvr 2895/15","/rechtsprechung/1-bvr-2895-15"
"xii zb 623/11","/rechtsprechung/xii-zb-623-11"
"1 str 422/14","/rechtsprechung/1-str-422-14"
"b 6 ka 43/12 r","/rechtsprechung/b-6-ka-43-12-r"
"x r 12/09","/rechtsprechung/x-r-12-09"
"7 abr 51/15","/rechtsprechung/7-abr-51-15"
"2 c 82/10","/rechtsprechung/2-c-82-10"
"30 w (pat) 20/14","/rechtsprechung/30-w--pat--20-14"
"1 bvr 1360/09","/rechtsprechung/1-bvr-1360-09"
"xii zb 166/13","/rechtsprechung/xii-zb-166-13"
"5 azr 410/12","/rechtsprechung/5-azr-410-12"
"3 azr 76/09","/rechtsprechung/3-azr-76-09"
"ix zb 3/10","/rechtsprechung/ix-zb-3-10"
"2 c 36/13","/rechtsprechung/2-c-36-13"
"viii r 2/10","/rechtsprechung/viii-r-2-10"
"x b 32/09","/rechtsprechung/x-b-32-09"
"viii r 12/13","/rechtsprechung/viii-r-12-13"
"vi zr 209/12","/rechtsprechung/vi-zr-209-12"
"ix b 97/14","/rechtsprechung/ix-b-97-14"
"8 b 28/17","/rechtsprechung/8-b-28-17"
"8 c 24/10","/rechtsprechung/8-c-24-10"
"2 c 17/11","/rechtsprechung/2-c-17-11"
"26 w (pat) 58/16","/rechtsprechung/26-w--pat--58-16"
"5 azr 587/11","/rechtsprechung/5-azr-587-11"
"25 w (pat) 560/12","/rechtsprechung/25-w--pat--560-12"
"27 w (pat) 542/11","/rechtsprechung/27-w--pat--542-11"
"iii zr 252/10","/rechtsprechung/iii-zr-252-10"
"9 azr 207/16","/rechtsprechung/9-azr-207-16"
"vi zr 346/09","/rechtsprechung/vi-zr-346-09"
"1 abr 78/11","/rechtsprechung/1-abr-78-11"
"8 c 11/10","/rechtsprechung/8-c-11-10"
"v b 35/10","/rechtsprechung/v-b-35-10"
"i r 3/12","/rechtsprechung/i-r-3-12"
"ix r 10/16","/rechtsprechung/ix-r-10-16"
"xii zb 251/16","/rechtsprechung/xii-zb-251-16"
"9 azr 574/15","/rechtsprechung/9-azr-574-15"
"5 str 91/15","/rechtsprechung/5-str-91-15"
"4 azr 266/10","/rechtsprechung/4-azr-266-10"
"xii zr 27/09","/rechtsprechung/xii-zr-27-09"
"3 str 496/12","/rechtsprechung/3-str-496-12"
"2 str 76/14","/rechtsprechung/2-str-76-14"
"4 bn 27/10","/rechtsprechung/4-bn-27-10"
"x b 153/14","/rechtsprechung/x-b-153-14"
"x r 36/11","/rechtsprechung/x-r-36-11"
"10 azr 198/11","/rechtsprechung/10-azr-198-11"
"2 bvr 740/10","/rechtsprechung/2-bvr-740-10"
"vi r 40/08","/rechtsprechung/vi-r-40-08"
"7 c 36/11","/rechtsprechung/7-c-36-11"
"2 b 60/13","/rechtsprechung/2-b-60-13"
"b 1 kr 4/13 r","/rechtsprechung/b-1-kr-4-13-r"
"2 bvr 1461/15","/rechtsprechung/2-bvr-1461-15"
"7 azr 938/08","/rechtsprechung/7-azr-938-08"
"viii r 45/09","/rechtsprechung/viii-r-45-09"
"xi zr 254/15","/rechtsprechung/xi-zr-254-15"
"5 azr 50/10","/rechtsprechung/5-azr-50-10"
"b 2 u 12/10 r","/rechtsprechung/b-2-u-12-10-r"
"9 azr 227/11","/rechtsprechung/9-azr-227-11"
"6 azr 41/11","/rechtsprechung/6-azr-41-11"
"6 vr 1/17","/rechtsprechung/6-vr-1-17"
"v r 36/09","/rechtsprechung/v-r-36-09"
"i b 8/12","/rechtsprechung/i-b-8-12"
"25 w (pat) 163/09","/rechtsprechung/25-w--pat--163-09"
"viii r 32/14","/rechtsprechung/viii-r-32-14"
"2 bvc 8/11","/rechtsprechung/2-bvc-8-11"
"3 azr 896/12","/rechtsprechung/3-azr-896-12"
"iii zr 91/10","/rechtsprechung/iii-zr-91-10"
"ix za 74/11","/rechtsprechung/ix-za-74-11"
"iv zr 24/12","/rechtsprechung/iv-zr-24-12"
"4 bn 49/13","/rechtsprechung/4-bn-49-13"
"1 b 92/17","/rechtsprechung/1-b-92-17"
"x r 10/09","/rechtsprechung/x-r-10-09"
"2 b 16/14","/rechtsprechung/2-b-16-14"
"28 w (pat) 509/10","/rechtsprechung/28-w--pat--509-10"
"b 13 r 361/14 b","/rechtsprechung/b-13-r-361-14-b"
"ii r 51/12","/rechtsprechung/ii-r-51-12"
"1 azr 868/09","/rechtsprechung/1-azr-868-09"
"ix s 29/11","/rechtsprechung/ix-s-29-11"
"xi b 45/16","/rechtsprechung/xi-b-45-16"
"vi r 91/10","/rechtsprechung/vi-r-91-10"
"8 vr 2/11","/rechtsprechung/8-vr-2-11"
"vii zr 102/14","/rechtsprechung/vii-zr-102-14"
"vii zr 224/12","/rechtsprechung/vii-zr-224-12"
"xii zb 442/11","/rechtsprechung/xii-zb-442-11"
"viii zr 87/11","/rechtsprechung/viii-zr-87-11"
"27 w (pat) 108/10","/rechtsprechung/27-w--pat--108-10"
"1 bvr 2123/08","/rechtsprechung/1-bvr-2123-08"
"4 azr 407/09","/rechtsprechung/4-azr-407-09"
"2 bvr 53/13","/rechtsprechung/2-bvr-53-13"
"v zb 216/10","/rechtsprechung/v-zb-216-10"
"i zb 31/16","/rechtsprechung/i-zb-31-16"
"4 azr 702/12","/rechtsprechung/4-azr-702-12"
"2 str 112/11","/rechtsprechung/2-str-112-11"
"iii r 13/08","/rechtsprechung/iii-r-13-08"
"1 abr 67/09","/rechtsprechung/1-abr-67-09"
"2 str 650/13","/rechtsprechung/2-str-650-13"
"10 azb 4/14","/rechtsprechung/10-azb-4-14"
"v r 41/14","/rechtsprechung/v-r-41-14"
"2 ars 44/16","/rechtsprechung/2-ars-44-16"
"33 w (pat) 136/08","/rechtsprechung/33-w--pat--136-08"
"b 13 sf 7/16 s","/rechtsprechung/b-13-sf-7-16-s"
"ix r 12/14","/rechtsprechung/ix-r-12-14"
"vi r 56/13","/rechtsprechung/vi-r-56-13"
"vi r 50/10","/rechtsprechung/vi-r-50-10"
"8 c 39/12","/rechtsprechung/8-c-39-12"
"i zb 73/09","/rechtsprechung/i-zb-73-09"
"8 b 15/10","/rechtsprechung/8-b-15-10"
"2 c 14/16","/rechtsprechung/2-c-14-16"
"ix zr 224/08","/rechtsprechung/ix-zr-224-08"
"v zr 237/11","/rechtsprechung/v-zr-237-11"
"b 14 as 12/09 r","/rechtsprechung/b-14-as-12-09-r"
"b 5 r 76/11 r","/rechtsprechung/b-5-r-76-11-r"
"3 azr 905/11","/rechtsprechung/3-azr-905-11"
"ix zb 188/09","/rechtsprechung/ix-zb-188-09"
"vii zr 28/15","/rechtsprechung/vii-zr-28-15"
"viii zr 38/11","/rechtsprechung/viii-zr-38-11"
"xii zb 214/13","/rechtsprechung/xii-zb-214-13"
"5 str 229/12","/rechtsprechung/5-str-229-12"
"3 str 566/15","/rechtsprechung/3-str-566-15"
"b 14 as 185/10 r","/rechtsprechung/b-14-as-185-10-r"
"24 w (pat) 73/14","/rechtsprechung/24-w--pat--73-14"
"viii zr 307/11","/rechtsprechung/viii-zr-307-11"
"ix zr 216/14","/rechtsprechung/ix-zr-216-14"
"v zb 274/11","/rechtsprechung/v-zb-274-11"
"x r 16/15","/rechtsprechung/x-r-16-15"
"vi zr 311/11","/rechtsprechung/vi-zr-311-11"
"2 c 27/12","/rechtsprechung/2-c-27-12"
"2 b 9/15","/rechtsprechung/2-b-9-15"
"v s 9/16 (pkh)","/rechtsprechung/v-s-9-16--pkh-"
"b 7 al 6/11 b","/rechtsprechung/b-7-al-6-11-b"
"6 pb 12/10","/rechtsprechung/6-pb-12-10"
"8 b 55/11, 8 b 55/11 (8 c 4/12)","/rechtsprechung/8-b-55-11"
"28 w (pat) 58/14","/rechtsprechung/28-w--pat--58-14"
"b 8 so 8/15 r","/rechtsprechung/b-8-so-8-15-r"
"2 str 535/09","/rechtsprechung/2-str-535-09"
"iv r 25/11","/rechtsprechung/iv-r-25-11"
"v r 41/11","/rechtsprechung/v-r-41-11"
"6 p 5/13","/rechtsprechung/6-p-5-13"
"iii b 180/11","/rechtsprechung/iii-b-180-11"
"anwz (brfg) 76/13","/rechtsprechung/anwz--brfg--76-13"
"b 11 al 6/16 r","/rechtsprechung/b-11-al-6-16-r"
"v s 29/12 (pkh)","/rechtsprechung/v-s-29-12--pkh-"
"viii zr 302/13","/rechtsprechung/viii-zr-302-13"
"vii r 2/11","/rechtsprechung/vii-r-2-11"
"3 b 41/15","/rechtsprechung/3-b-41-15"
"8 c 50/09","/rechtsprechung/8-c-50-09"
"4 str 37/15","/rechtsprechung/4-str-37-15"
"b 14 as 28/12 r","/rechtsprechung/b-14-as-28-12-r"
"b 6 ka 37/11 b","/rechtsprechung/b-6-ka-37-11-b"
"b 5 r 2/12 r","/rechtsprechung/b-5-r-2-12-r"
"8 azr 859/15","/rechtsprechung/8-azr-859-15"
"xii zb 57/13","/rechtsprechung/xii-zb-57-13"
"v s 24/16","/rechtsprechung/v-s-24-16"
"5 p 4/15","/rechtsprechung/5-p-4-15"
"15 w (pat) 24/07","/rechtsprechung/15-w--pat--24-07"
"6 c 6/14","/rechtsprechung/6-c-6-14"
"4 str 477/11","/rechtsprechung/4-str-477-11"
"b 6 ka 34/13 b","/rechtsprechung/b-6-ka-34-13-b"
"iii zr 550/13","/rechtsprechung/iii-zr-550-13"
"1 azr 187/09","/rechtsprechung/1-azr-187-09"
"6 azr 964/11","/rechtsprechung/6-azr-964-11"
"x arz 573/15","/rechtsprechung/x-arz-573-15"
"ii zb 8/14","/rechtsprechung/ii-zb-8-14"
"3 b 39/14","/rechtsprechung/3-b-39-14"
"2 vr 2/15","/rechtsprechung/2-vr-2-15"
"i zb 5/16","/rechtsprechung/i-zb-5-16"
"v zr 189/15","/rechtsprechung/v-zr-189-15"
"b 2 u 20/11 r","/rechtsprechung/b-2-u-20-11-r"
"anwz (b) 13/10","/rechtsprechung/anwz--b--13-10"
"2 bvr 2799/11","/rechtsprechung/2-bvr-2799-11"
"iv zr 276/14","/rechtsprechung/iv-zr-276-14"
"iii r 50/10","/rechtsprechung/iii-r-50-10"
"iii r 12/12","/rechtsprechung/iii-r-12-12"
"vi r 59/15","/rechtsprechung/vi-r-59-15"
"vii zr 238/14","/rechtsprechung/vii-zr-238-14"
"ix zr 26/09","/rechtsprechung/ix-zr-26-09"
"2 c 23/14","/rechtsprechung/2-c-23-14"
"vi zr 439/16","/rechtsprechung/vi-zr-439-16"
"b 13 r 241/11 b","/rechtsprechung/b-13-r-241-11-b"
"b 8 so 20/13 r","/rechtsprechung/b-8-so-20-13-r"
"viii r 25/14","/rechtsprechung/viii-r-25-14"
"ii b 126/14","/rechtsprechung/ii-b-126-14"
"3 c 19/10","/rechtsprechung/3-c-19-10"
"v b 22/10","/rechtsprechung/v-b-22-10"
"2 c 2/11","/rechtsprechung/2-c-2-11"
"6 pb 5/11","/rechtsprechung/6-pb-5-11"
"ix zb 94/07","/rechtsprechung/ix-zb-94-07"
"2 bvq 8/10","/rechtsprechung/2-bvq-8-10"
"28 w (pat) 22/11","/rechtsprechung/28-w--pat--22-11"
"b 9 v 62/15 b","/rechtsprechung/b-9-v-62-15-b"
"xii zr 157/08","/rechtsprechung/xii-zr-157-08"
"3 azr 393/13","/rechtsprechung/3-azr-393-13"
"vii b 77/11","/rechtsprechung/vii-b-77-11"
"4 bn 7/11","/rechtsprechung/4-bn-7-11"
"viii zr 161/14","/rechtsprechung/viii-zr-161-14"
"vii zr 276/13","/rechtsprechung/vii-zr-276-13"
"iv zr 265/08","/rechtsprechung/iv-zr-265-08"
"1 abr 92/11","/rechtsprechung/1-abr-92-11"
"4 bn 28/13","/rechtsprechung/4-bn-28-13"
"v zb 76/13","/rechtsprechung/v-zb-76-13"
"10 azb 77/13","/rechtsprechung/10-azb-77-13"
"4 str 352/13","/rechtsprechung/4-str-352-13"
"b 6 ka 12/10 r","/rechtsprechung/b-6-ka-12-10-r"
"iii b 212/11","/rechtsprechung/iii-b-212-11"
"iii r 15/09","/rechtsprechung/iii-r-15-09"
"b 4 as 28/09 r","/rechtsprechung/b-4-as-28-09-r"
"2 azr 124/14","/rechtsprechung/2-azr-124-14"
"iii b 178/10","/rechtsprechung/iii-b-178-10"
"xi zr 424/12","/rechtsprechung/xi-zr-424-12"
"6 pb 19/10","/rechtsprechung/6-pb-19-10"
"i r 48/13","/rechtsprechung/i-r-48-13"
"i zb 75/12","/rechtsprechung/i-zb-75-12"
"1 a 10/17, 1 a 10/17 (1 a 3/17)","/rechtsprechung/1-a-10-17"
"b 14 as 196/11 r","/rechtsprechung/b-14-as-196-11-r"
"viii zr 239/15","/rechtsprechung/viii-zr-239-15"
"i r 63/12","/rechtsprechung/i-r-63-12"
"xii zb 282/12","/rechtsprechung/xii-zb-282-12"
"2 ars 458/11","/rechtsprechung/2-ars-458-11"
"4 azr 368/09","/rechtsprechung/4-azr-368-09"
"viii r 10/11","/rechtsprechung/viii-r-10-11"
"xii zr 50/12","/rechtsprechung/xii-zr-50-12"
"ix zb 91/12","/rechtsprechung/ix-zb-91-12"
"iv b 17/10","/rechtsprechung/iv-b-17-10"
"viii zr 241/16","/rechtsprechung/viii-zr-241-16"
"vi r 17/13","/rechtsprechung/vi-r-17-13"
"3 str 634/14","/rechtsprechung/3-str-634-14"
"v zb 92/09","/rechtsprechung/v-zb-92-09"
"i s 14, 15/13, i s 14/13, i s 15/13","/rechtsprechung/i-s-14"
"30 w (pat) 524/15","/rechtsprechung/30-w--pat--524-15"
"29 w (pat) 13/12","/rechtsprechung/29-w--pat--13-12"
"b 3 kr 10/14 r","/rechtsprechung/b-3-kr-10-14-r"
"vi b 138/11","/rechtsprechung/vi-b-138-11"
"v zr 50/13","/rechtsprechung/v-zr-50-13"
"vii b 130/10","/rechtsprechung/vii-b-130-10"
"vi zr 309/10","/rechtsprechung/vi-zr-309-10"
"9 azr 506/10","/rechtsprechung/9-azr-506-10"
"26 w (pat) 504/13","/rechtsprechung/26-w--pat--504-13"
"27 w (pat) 547/16","/rechtsprechung/27-w--pat--547-16"
"2 bvr 1960/12","/rechtsprechung/2-bvr-1960-12"
"1 str 366/15","/rechtsprechung/1-str-366-15"
"ii r 56/14","/rechtsprechung/ii-r-56-14"
"33 w (pat) 144/09","/rechtsprechung/33-w--pat--144-09"
"2 bvr 1558/16","/rechtsprechung/2-bvr-1558-16"
"xii zb 498/14","/rechtsprechung/xii-zb-498-14"
"x zr 104/13","/rechtsprechung/x-zr-104-13"
"vi b 147/10","/rechtsprechung/vi-b-147-10"
"v zr 262/13","/rechtsprechung/v-zr-262-13"
"ix za 2/12","/rechtsprechung/ix-za-2-12"
"xii zr 15/10","/rechtsprechung/xii-zr-15-10"
"2 wdb 2/11","/rechtsprechung/2-wdb-2-11"
"25 w (pat) 164/09","/rechtsprechung/25-w--pat--164-09"
"3 str 368/17","/rechtsprechung/3-str-368-17"
"vii b 244/09","/rechtsprechung/vii-b-244-09"
